id_orden,fecha_orden,id_vendedor,id_producto,cantidad
22754,3/05/2004,76,1107,3
22755,3/05/2004,32,6023,2
22756,3/05/2004,61,3857,2
22757,3/05/2004,75,2936,1
22758,3/05/2004,14,3542,3
22759,3/05/2004,63,5,3
22760,3/05/2004,64,811,2
22761,6/05/2004,25,311,2
22762,6/05/2004,80,5747,1
22763,6/05/2004,70,9693,3
22764,6/05/2004,20,3101,3
22765,6/05/2004,44,3074,2
22766,6/05/2004,92,6986,1
22767,6/05/2004,48,708,3
22768,6/05/2004,24,2439,3
22769,6/05/2004,98,4299,2
22770,9/05/2004,15,4203,3
22771,9/05/2004,2,5550,2
22772,9/05/2004,74,1700,3
22773,9/05/2004,74,1115,1
22774,9/05/2004,21,6479,1
22775,9/05/2004,54,8142,1
22776,15/05/2004,92,6772,2
22777,15/05/2004,71,1637,2
22778,15/05/2004,37,6058,1
22779,15/05/2004,99,1849,3
22780,15/05/2004,21,9075,2
22781,15/05/2004,71,4791,1
22782,15/05/2004,15,3381,1
22783,15/05/2004,76,7945,3
22784,3/05/2004,68,736,2
22785,3/05/2004,18,4229,3
22786,3/05/2004,9,5136,1
22787,30/05/2004,52,7685,3
22788,30/05/2004,2,3553,3
22789,30/05/2004,25,733,3
22790,30/05/2004,97,1666,1
22791,30/05/2004,52,8107,1
22792,30/05/2004,82,8729,1
22793,30/05/2004,25,2479,1
22794,30/05/2004,88,5724,1
22795,30/05/2004,100,9693,2
22796,13/05/2004,63,6001,2
22797,13/05/2004,78,1867,1
22798,13/05/2004,32,5757,1
22799,13/05/2004,99,997,2
22800,13/05/2004,97,1266,3
22801,10/05/2004,75,4429,3
22802,10/05/2004,92,6249,1
22803,10/05/2004,21,407,2
22804,10/05/2004,53,5433,1
22805,22/05/2004,91,7748,3
22806,22/05/2004,49,9069,3
22807,22/05/2004,3,1878,2
22808,22/05/2004,72,292,2
22809,22/05/2004,7,6206,2
22810,22/05/2004,37,5051,3
22811,22/05/2004,57,2008,2
22812,19/05/2004,77,8610,2
22813,19/05/2004,44,3551,2
22814,19/05/2004,83,8098,2
22815,19/05/2004,69,9835,2
22816,22/05/2004,4,3699,1
22817,23/05/2004,90,7837,3
22818,23/05/2004,29,2996,2
22819,23/05/2004,5,5680,3
22820,23/05/2004,32,1244,3
22821,23/05/2004,10,4361,3
22822,23/05/2004,71,2630,2
22823,23/05/2004,68,1010,1
22824,23/05/2004,62,1056,2
22825,23/05/2004,77,6097,3
22826,27/05/2004,22,2851,3
22827,27/05/2004,10,5507,2
22828,27/05/2004,94,9806,1
22829,27/05/2004,89,9317,3
22830,27/05/2004,20,2131,3
22831,28/05/2004,70,3171,1
22832,28/05/2004,79,2145,3
22833,28/05/2004,65,9564,2
22834,28/05/2004,12,3025,1
22835,28/05/2004,53,6013,2
22836,16/05/2004,87,8040,2
22837,16/05/2004,26,9011,1
22838,16/05/2004,73,3288,2
22839,16/05/2004,75,7440,1
22840,23/05/2004,98,3909,1
22841,23/05/2004,35,4654,2
22842,23/05/2004,24,5475,3
22843,23/05/2004,13,7540,3
22844,23/05/2004,33,5356,3
22845,23/05/2004,3,2392,3
22846,23/05/2004,93,7677,3
22847,23/05/2004,85,2462,1
22848,23/05/2004,21,513,2
22849,21/05/2004,61,9443,2
22850,21/05/2004,89,9990,3
22851,21/05/2004,2,7991,3
22852,21/05/2004,60,3638,1
22853,21/05/2004,83,6915,3
22854,4/05/2004,97,9394,1
22855,4/05/2004,42,4339,2
22856,4/05/2004,44,7291,3
22857,4/05/2004,50,3130,2
22858,4/05/2004,79,5134,2
22859,4/05/2004,46,7777,2
22860,4/05/2004,92,1285,2
22861,14/05/2004,56,7794,3
22862,14/05/2004,60,523,2
22863,14/05/2004,18,7086,2
22864,14/05/2004,12,6014,2
22865,6/05/2004,6,3981,2
22866,6/05/2004,53,4542,3
22867,6/05/2004,7,9711,1
22868,6/05/2004,47,5049,1
22869,22/05/2004,88,5829,3
22870,22/05/2004,49,8813,1
22871,22/05/2004,57,2612,3
22872,22/05/2004,1,3667,1
22873,22/05/2004,38,8221,2
22874,20/05/2004,30,9306,1
22875,20/05/2004,62,9463,2
22876,14/05/2004,49,1762,3
22877,14/05/2004,46,783,3
22878,14/05/2004,36,2385,3
22879,14/05/2004,27,6993,1
22880,14/05/2004,27,2155,1
22881,14/05/2004,65,531,1
22882,14/05/2004,87,2848,1
22883,14/05/2004,87,9490,2
22884,14/05/2004,82,3548,3
22885,3/05/2004,69,1940,1
22886,3/05/2004,62,9105,1
22887,3/05/2004,62,7196,2
22888,3/05/2004,52,4846,3
22889,3/05/2004,67,2464,2
22890,3/05/2004,51,6576,1
22891,3/05/2004,83,3418,3
22892,3/05/2004,18,827,1
22893,3/05/2004,75,9776,1
22894,11/05/2004,52,3449,2
22895,11/05/2004,66,2591,3
22896,11/05/2004,60,1148,1
22897,11/05/2004,64,6732,2
22898,11/05/2004,61,2344,3
22899,11/05/2004,82,6486,1
22900,1/05/2004,88,711,3
22901,1/05/2004,77,1526,3
22902,1/05/2004,85,673,2
22903,1/05/2004,90,6247,1
22904,1/05/2004,31,5353,2
22905,14/05/2004,44,4661,3
22906,14/05/2004,25,1867,3
22907,14/05/2004,83,6772,1
22908,14/05/2004,3,545,2
22909,14/05/2004,79,7179,1
22910,14/05/2004,80,2175,2
22911,14/05/2004,58,4337,1
22912,14/05/2004,94,7345,3
22913,23/05/2004,30,5342,3
22914,23/05/2004,35,3637,1
22915,23/05/2004,100,8895,3
22916,23/05/2004,90,7610,2
22917,23/05/2004,16,7572,2
22918,23/05/2004,50,1804,1
22919,23/05/2004,30,3714,2
22920,23/05/2004,47,9484,1
22921,21/05/2004,25,2916,2
22922,21/05/2004,51,7528,3
22923,21/05/2004,21,8411,2
22924,21/05/2004,46,6550,2
22925,10/05/2004,28,670,3
22926,10/05/2004,36,9857,3
22927,10/05/2004,38,6896,3
22928,10/05/2004,46,2939,2
22929,10/05/2004,15,1404,2
22930,10/05/2004,85,6700,2
22931,10/05/2004,4,8413,2
22932,10/05/2004,52,5602,2
22933,20/05/2004,94,5752,2
22934,20/05/2004,62,6379,2
22935,20/05/2004,36,1361,1
22936,20/05/2004,20,9740,2
22937,20/05/2004,48,6201,2
22938,20/05/2004,22,2557,3
22939,20/05/2004,4,1919,1
22940,20/05/2004,78,6434,3
22941,20/05/2004,89,9879,3
22942,11/05/2004,78,6400,1
22943,11/05/2004,25,6165,1
22944,11/05/2004,58,7624,1
22945,11/05/2004,93,1591,2
22946,11/05/2004,86,1502,3
22947,11/05/2004,58,3074,3
22948,11/05/2004,98,1505,2
22949,11/05/2004,30,808,1
22950,11/05/2004,25,8722,3
22951,17/05/2004,95,3691,1
22952,17/05/2004,100,5988,2
22953,17/05/2004,76,9684,3
22954,17/05/2004,3,4852,2
22955,17/05/2004,92,9250,1
22956,17/05/2004,5,6325,2
22957,17/05/2004,11,3252,2
22958,25/05/2004,62,2185,2
22959,25/05/2004,35,7171,2
22960,25/05/2004,26,8041,3
22961,25/05/2004,62,4934,3
22962,25/05/2004,98,4986,1
22963,25/05/2004,28,8040,3
22964,25/05/2004,28,7363,1
22965,25/05/2004,64,9175,2
22966,25/05/2004,88,5300,3
22967,9/05/2004,28,1402,3
22968,9/05/2004,82,7283,2
22969,10/05/2004,18,4363,1
22970,10/05/2004,75,7068,1
22971,10/05/2004,94,5369,2
22972,10/05/2004,91,9510,1
22973,6/05/2004,79,3359,3
22974,6/05/2004,11,1641,1
22975,6/05/2004,32,1204,3
22976,6/05/2004,80,1392,2
22977,6/05/2004,80,7091,2
22978,6/05/2004,55,5691,3
22979,6/05/2004,31,3029,1
22980,6/05/2004,37,3145,2
22981,6/05/2004,48,8045,1
22982,30/05/2004,76,3941,3
22983,30/05/2004,87,1596,2
22984,30/05/2004,37,9991,2
22985,30/05/2004,31,7945,1
22986,30/05/2004,58,3377,1
22987,30/05/2004,97,8336,2
22988,12/05/2004,19,3361,3
22989,12/05/2004,48,9277,3
22990,12/05/2004,27,7539,1
22991,12/05/2004,76,2024,1
22992,12/05/2004,54,8263,1
22993,11/05/2004,30,4168,2
22994,11/05/2004,40,7331,2
22995,11/05/2004,45,9867,3
22996,11/05/2004,99,9229,3
22997,11/05/2004,23,7803,1
22998,11/05/2004,43,9114,2
22999,11/05/2004,62,7622,1
23000,18/05/2004,19,8627,3
23001,18/05/2004,56,8088,2
23002,18/05/2004,11,9759,1
23003,18/05/2004,26,6849,3
23004,18/05/2004,42,180,1
23005,18/05/2004,37,5702,1
23006,18/05/2004,34,7814,3
23007,18/05/2004,20,9073,2
23008,18/05/2004,24,5632,3
23009,8/05/2004,80,7465,2
23010,20/05/2004,2,4666,3
23011,20/05/2004,48,1117,1
23012,14/05/2004,71,9315,2
23013,14/05/2004,2,2223,3
23014,14/05/2004,66,6476,3
23015,14/05/2004,27,2151,2
23016,25/05/2004,19,162,1
23017,25/05/2004,25,8283,3
23018,25/05/2004,66,2163,2
23019,25/05/2004,51,2774,3
23020,3/05/2004,67,8577,1
23021,3/05/2004,68,8790,1
23022,3/05/2004,41,967,3
23023,3/05/2004,70,7223,1
23024,3/05/2004,82,4551,3
23025,31/05/2004,88,5315,2
23026,31/05/2004,47,3149,2
23027,27/05/2004,45,221,3
23028,27/05/2004,36,2616,1
23029,27/05/2004,16,7371,2
23030,27/05/2004,51,4581,3
23031,27/05/2004,77,8948,1
23032,27/05/2004,78,9780,3
23033,27/05/2004,39,6179,1
23034,19/05/2004,62,2847,1
23035,5/05/2004,57,5378,2
23036,5/05/2004,11,1620,2
23037,5/05/2004,70,9187,3
23038,5/05/2004,68,832,3
23039,5/05/2004,98,7066,2
23040,5/05/2004,93,2403,2
23041,5/05/2004,78,6897,3
23042,8/05/2004,13,3582,2
23043,8/05/2004,84,2979,3
23044,8/05/2004,81,9721,2
23045,1/05/2004,6,2783,3
23046,1/05/2004,44,8533,3
23047,11/05/2004,43,8413,1
23048,11/05/2004,84,2007,2
23049,11/05/2004,9,6404,2
23050,31/05/2004,69,9144,1
23051,31/05/2004,66,4600,1
23052,31/05/2004,37,7851,3
23053,8/05/2004,72,138,2
23054,8/05/2004,60,4048,1
23055,8/05/2004,73,3924,1
23056,4/05/2004,46,9934,1
23057,4/05/2004,60,6161,1
23058,4/05/2004,3,6622,1
23059,20/05/2004,94,8904,2
23060,20/05/2004,87,9270,2
23061,20/05/2004,48,7733,3
23062,20/05/2004,44,1081,1
23063,20/05/2004,77,4691,1
23064,20/05/2004,4,2412,2
23065,20/05/2004,11,9052,2
23066,25/05/2004,30,311,1
23067,25/05/2004,77,2035,1
23068,25/05/2004,65,2912,3
23069,25/05/2004,70,2183,3
23070,25/05/2004,92,760,3
23071,25/05/2004,72,6070,2
23072,25/05/2004,83,6269,2
23073,25/05/2004,100,1631,2
23074,27/05/2004,39,9386,3
23075,27/05/2004,82,2220,1
23076,27/05/2004,69,2179,1
23077,27/05/2004,48,8255,3
23078,27/05/2004,73,4247,3
23079,27/05/2004,57,8756,2
23080,27/05/2004,30,9060,1
23081,27/05/2004,99,4800,1
23082,27/05/2004,57,8986,3
23083,5/05/2004,37,6368,1
23084,5/05/2004,97,2547,3
23085,5/05/2004,46,7320,1
23086,5/05/2004,42,7362,3
23087,5/05/2004,55,580,3
23088,5/05/2004,95,7329,1
23089,5/05/2004,52,8544,3
23090,13/05/2004,70,4089,3
23091,13/05/2004,67,2872,1
23092,13/05/2004,5,8980,3
23093,13/05/2004,60,5119,3
23094,13/05/2004,55,4654,2
23095,13/05/2004,41,7710,1
23096,13/05/2004,50,4197,2
23097,13/05/2004,65,1948,3
23098,7/05/2004,50,9247,3
23099,7/05/2004,90,6184,2
23100,7/05/2004,20,1144,2
23101,7/05/2004,49,6083,2
23102,7/05/2004,78,1524,2
23103,7/05/2004,33,3530,2
23104,7/05/2004,94,3706,2
23105,7/05/2004,99,8761,1
23106,7/05/2004,32,4073,2
23107,3/05/2004,58,8893,2
23108,3/05/2004,29,2435,1
23109,3/05/2004,1,1441,2
23110,3/05/2004,2,109,3
23111,3/05/2004,82,3947,3
23112,3/05/2004,59,7552,1
23113,3/05/2004,52,5932,3
23114,3/05/2004,44,4857,1
23115,13/05/2004,62,1993,1
23116,13/05/2004,59,3839,1
23117,13/05/2004,86,3920,3
23118,13/05/2004,81,4634,2
23119,13/05/2004,62,6638,2
23120,13/05/2004,8,2927,2
23121,13/05/2004,74,9834,2
23122,20/05/2004,53,482,2
23123,20/05/2004,83,5837,3
23124,20/05/2004,79,3948,1
23125,20/05/2004,57,6728,3
23126,20/05/2004,100,3782,1
23127,20/05/2004,73,5185,1
23128,26/05/2004,80,7931,2
23129,26/05/2004,63,9823,1
23130,4/05/2004,87,1991,3
23131,4/05/2004,52,9321,3
23132,4/05/2004,11,8809,3
23133,4/05/2004,94,4843,3
23134,10/05/2004,24,2446,2
23135,10/05/2004,40,5762,2
23136,10/05/2004,62,4685,1
23137,10/05/2004,60,7538,1
23138,10/05/2004,45,8123,1
23139,10/05/2004,38,4670,2
23140,10/05/2004,39,6549,2
23141,27/05/2004,31,1541,1
23142,27/05/2004,64,3852,1
23143,27/05/2004,86,1305,1
23144,27/05/2004,56,52,2
23145,27/05/2004,3,1950,1
23146,27/05/2004,7,6825,3
23147,1/05/2004,72,5497,3
23148,1/05/2004,70,6724,1
23149,1/05/2004,56,763,2
23150,1/05/2004,51,3118,2
23151,1/05/2004,91,900,3
23152,1/05/2004,40,9924,3
23153,23/05/2004,83,3818,3
23154,23/05/2004,36,9648,2
23155,23/05/2004,9,2348,3
23156,23/05/2004,98,1268,2
23157,23/05/2004,48,2760,3
23158,23/05/2004,91,3569,1
23159,23/05/2004,38,7362,3
23160,23/05/2004,30,8556,1
23161,16/05/2004,60,126,3
23162,16/05/2004,30,1089,1
23163,16/05/2004,37,8677,1
23164,16/05/2004,22,543,2
23165,16/05/2004,8,1887,2
23166,16/05/2004,39,4712,2
23167,19/05/2004,59,4059,1
23168,19/05/2004,42,2710,3
23169,19/05/2004,53,185,2
23170,19/05/2004,22,9596,3
23171,19/05/2004,84,3168,3
23172,19/05/2004,23,405,3
23173,19/05/2004,37,3431,2
23174,19/05/2004,27,3720,2
23175,17/05/2004,68,5820,2
23176,17/05/2004,38,9908,3
23177,17/05/2004,21,1502,2
23178,17/05/2004,43,3411,3
23179,28/05/2004,96,6329,3
23180,28/05/2004,86,9855,2
23181,28/05/2004,54,4967,3
23182,13/05/2004,38,6197,1
23183,13/05/2004,51,760,3
23184,13/05/2004,68,4588,2
23185,13/05/2004,9,4724,3
23186,13/05/2004,49,52,1
23187,14/05/2004,65,4578,1
23188,14/05/2004,21,3358,2
23189,14/05/2004,51,5897,3
23190,14/05/2004,39,6593,1
23191,14/05/2004,44,8026,2
23192,14/05/2004,62,8738,1
23193,19/05/2004,57,7258,3
23194,19/05/2004,25,4531,3
23195,19/05/2004,71,7239,3
23196,19/05/2004,12,4085,1
23197,26/05/2004,63,4095,1
23198,26/05/2004,20,8369,3
23199,26/05/2004,2,2415,1
23200,7/05/2004,17,536,3
23201,7/05/2004,88,5268,3
23202,7/05/2004,54,2080,1
23203,7/05/2004,41,2069,1
23204,7/05/2004,31,4665,3
23205,7/05/2004,82,529,3
23206,7/05/2004,51,7344,3
23207,7/05/2004,2,8314,1
23208,31/05/2004,32,9175,3
23209,31/05/2004,37,2986,3
23210,31/05/2004,88,8330,2
23211,29/05/2004,26,9379,2
23212,30/05/2004,74,5812,2
23213,30/05/2004,30,4705,1
23214,16/05/2004,81,3000,3
23215,16/05/2004,46,3685,1
23216,16/05/2004,65,4583,3
23217,16/05/2004,8,1301,3
23218,16/05/2004,19,3346,1
23219,16/05/2004,85,7794,3
23220,16/05/2004,80,902,3
23221,16/05/2004,6,1304,1
23222,16/05/2004,84,1818,2
23223,16/05/2004,8,1820,3
23224,16/05/2004,73,411,2
23225,26/05/2004,57,7581,2
23226,26/05/2004,97,5759,1
23227,26/05/2004,93,7485,1
23228,26/05/2004,11,514,1
23229,26/05/2004,31,4099,3
23230,26/05/2004,77,390,2
23231,26/05/2004,21,6655,2
23232,19/05/2004,62,1620,1
23233,19/05/2004,37,7191,2
23234,19/05/2004,31,6919,3
23235,19/05/2004,80,1065,3
23236,19/05/2004,84,5535,3
23237,19/05/2004,49,2653,3
23238,19/05/2004,11,6944,1
23239,7/05/2004,89,3043,1
23240,7/05/2004,26,1979,3
23241,7/05/2004,84,1431,1
23242,7/05/2004,59,2540,3
23243,7/05/2004,29,6105,3
23244,7/05/2004,5,2534,3
23245,7/05/2004,90,5377,2
23246,7/05/2004,91,8994,1
23247,7/05/2004,38,7589,2
23248,5/05/2004,69,7823,2
23249,5/05/2004,2,4404,2
23250,5/05/2004,38,6128,2
23251,5/05/2004,97,7467,3
23252,5/05/2004,86,5987,1
23253,5/05/2004,53,9638,3
23254,5/05/2004,19,7650,1
23255,2/05/2004,64,8697,1
23256,2/05/2004,4,3337,2
23257,2/05/2004,58,5839,1
23258,2/05/2004,14,6641,2
23259,2/05/2004,75,8242,3
23260,2/05/2004,11,2082,1
23261,17/05/2004,41,4669,2
23262,17/05/2004,57,6185,1
23263,17/05/2004,98,1130,1
23264,17/05/2004,21,2645,1
23265,17/05/2004,45,138,1
23266,17/05/2004,50,1835,1
23267,17/05/2004,70,484,1
23268,17/05/2004,50,6912,3
23269,17/05/2004,99,2674,1
23270,11/05/2004,30,1941,1
23271,11/05/2004,85,8114,2
23272,11/05/2004,48,2302,2
23273,11/05/2004,5,3925,3
23274,11/05/2004,52,3175,3
23275,11/05/2004,48,3182,3
23276,11/05/2004,64,729,2
23277,11/05/2004,63,1532,2
23278,11/05/2004,93,5078,1
23279,12/05/2004,32,7900,3
23280,12/05/2004,85,3332,1
23281,12/05/2004,39,9301,2
23282,12/05/2004,23,9086,1
23283,21/05/2004,49,5048,2
23284,21/05/2004,73,8036,3
23285,21/05/2004,15,4676,1
23286,21/05/2004,41,7565,3
23287,21/05/2004,60,570,3
23288,7/05/2004,99,3770,2
23289,7/05/2004,42,4157,2
23290,7/05/2004,45,9484,1
23291,7/05/2004,75,4964,1
23292,7/05/2004,24,2629,2
23293,7/05/2004,8,9401,1
23294,7/05/2004,16,6142,2
23295,9/05/2004,94,3836,3
23296,9/05/2004,51,6760,3
23297,9/05/2004,10,9722,2
23298,9/05/2004,27,6367,1
23299,9/05/2004,26,2617,3
23300,9/05/2004,72,2392,2
23301,9/05/2004,53,5779,2
23302,9/05/2004,64,9616,3
23303,7/05/2004,28,1914,2
23304,7/05/2004,14,1300,1
23305,7/05/2004,86,6333,3
23306,7/05/2004,69,7196,3
23307,7/05/2004,60,6279,3
23308,7/05/2004,56,6861,1
23309,7/05/2004,58,6181,2
23310,27/05/2004,40,6193,1
23311,27/05/2004,46,3525,3
23312,27/05/2004,79,4842,3
23313,27/05/2004,44,4746,2
23314,27/05/2004,91,9238,3
23315,12/05/2004,52,5846,2
23316,12/05/2004,43,6784,1
23317,12/05/2004,49,2594,2
23318,12/05/2004,90,1251,3
23319,12/05/2004,92,1649,3
23320,28/05/2004,64,3731,3
23321,28/05/2004,1,2602,3
23322,28/05/2004,56,233,2
23323,28/05/2004,50,8508,2
23324,28/05/2004,37,5430,1
23325,28/05/2004,82,9532,2
23326,28/05/2004,85,71,1
23327,19/05/2004,96,9077,2
23328,19/05/2004,76,3916,1
23329,29/05/2004,61,3277,3
23330,28/05/2004,59,4680,3
23331,28/05/2004,4,2449,2
23332,28/05/2004,32,5868,1
23333,31/05/2004,67,5964,2
23334,31/05/2004,4,2605,1
23335,31/05/2004,44,8203,1
23336,31/05/2004,13,3595,3
23337,31/05/2004,42,6499,3
23338,31/05/2004,100,8950,2
23339,31/05/2004,18,2677,3
23340,31/05/2004,37,6782,2
23341,31/05/2004,72,9023,2
23342,3/05/2004,44,5905,1
23343,3/05/2004,99,554,1
23344,3/05/2004,2,1505,1
23345,3/05/2004,92,3070,2
23346,3/05/2004,24,58,3
23347,3/05/2004,72,9991,1
23348,3/05/2004,44,5472,1
23349,3/05/2004,8,1995,2
23350,3/05/2004,24,6138,2
23351,3/05/2004,32,3915,1
23352,3/05/2004,73,626,1
23353,27/05/2004,64,7228,2
23354,27/05/2004,98,7146,3
23355,27/05/2004,99,6778,3
23356,27/05/2004,31,8321,3
23357,27/05/2004,79,4363,3
23358,27/05/2004,85,8880,2
23359,4/05/2004,15,4253,3
23360,4/05/2004,2,5185,2
23361,4/05/2004,92,2439,1
23362,4/05/2004,98,920,2
23363,4/05/2004,64,4240,1
23364,29/05/2004,74,9331,1
23365,29/05/2004,38,3396,2
23366,29/05/2004,40,8141,1
23367,29/05/2004,58,5126,2
23368,29/05/2004,54,20,3
23369,29/05/2004,37,4840,3
23370,29/05/2004,23,3841,2
23371,29/05/2004,45,8668,2
23372,3/05/2004,25,9168,3
23373,3/05/2004,96,7250,1
23374,3/05/2004,88,3197,1
23375,3/05/2004,85,1633,1
23376,3/05/2004,17,4225,2
23377,3/05/2004,65,878,2
23378,16/05/2004,57,4446,2
23379,16/05/2004,45,9727,2
23380,16/05/2004,55,4644,2
23381,11/05/2004,55,4872,1
23382,11/05/2004,78,4951,3
23383,23/05/2004,95,4206,3
23384,23/05/2004,82,5860,2
23385,23/05/2004,59,1802,1
23386,23/05/2004,33,604,1
23387,12/05/2004,72,8994,1
23388,12/05/2004,3,8825,3
23389,12/05/2004,30,5862,2
23390,12/05/2004,41,3287,3
23391,7/05/2004,88,4925,2
23392,7/05/2004,49,6101,1
23393,7/05/2004,2,323,1
23394,7/05/2004,65,6415,2
23395,7/05/2004,81,1535,1
23396,7/05/2004,47,367,2
23397,7/05/2004,3,2357,1
23398,19/05/2004,22,9664,2
23399,19/05/2004,75,4364,3
23400,19/05/2004,47,4413,1
23401,7/05/2004,62,1433,1
23402,7/05/2004,77,736,2
23403,7/05/2004,27,6909,3
23404,7/05/2004,44,8402,3
23405,29/05/2004,78,7090,1
23406,13/05/2004,53,5442,3
23407,13/05/2004,65,2908,2
23408,13/05/2004,45,5486,3
23409,13/05/2004,37,3594,3
23410,13/05/2004,45,7496,2
23411,13/05/2004,32,7597,3
23412,13/05/2004,6,9462,3
23413,13/05/2004,3,7649,1
23414,13/05/2004,53,5386,2
23415,22/05/2004,87,8603,2
23416,22/05/2004,89,6681,2
23417,22/05/2004,70,5674,1
23418,22/05/2004,57,5138,3
23419,22/05/2004,98,547,1
23420,22/05/2004,44,8563,2
23421,18/05/2004,3,3947,3
23422,18/05/2004,41,4829,1
23423,18/05/2004,35,5166,2
23424,18/05/2004,46,572,1
23425,18/05/2004,90,4488,2
23426,18/05/2004,82,7372,1
23427,18/05/2004,25,9745,3
23428,18/05/2004,21,7612,3
23429,18/05/2004,68,2708,2
23430,13/05/2004,97,7150,2
23431,13/05/2004,70,9757,2
23432,13/05/2004,59,8898,2
23433,13/05/2004,30,9760,3
23434,13/05/2004,42,4718,2
23435,13/05/2004,40,7843,3
23436,13/05/2004,55,5250,1
23437,13/05/2004,66,3836,2
23438,13/05/2004,20,5822,3
23439,6/05/2004,43,2354,3
23440,6/05/2004,15,9871,2
23441,6/05/2004,41,3086,1
23442,6/05/2004,57,2090,1
23443,6/05/2004,97,6303,1
23444,6/05/2004,96,8283,2
23445,6/05/2004,3,610,1
23446,6/05/2004,97,9769,3
23447,8/05/2004,6,840,3
23448,8/05/2004,93,4705,1
23449,8/05/2004,41,475,2
23450,8/05/2004,59,4142,1
23451,8/05/2004,87,2006,2
23452,8/05/2004,28,7890,2
23453,25/05/2004,55,1922,1
23454,12/05/2004,91,4287,2
23455,12/05/2004,8,5131,2
23456,8/05/2004,34,4058,3
23457,8/05/2004,55,1277,3
23458,8/05/2004,48,2533,1
23459,8/05/2004,88,3312,3
23460,15/05/2004,19,9071,3
23461,15/05/2004,26,3802,3
23462,15/05/2004,43,9612,2
23463,7/05/2004,47,5591,3
23464,7/05/2004,92,9517,1
23465,7/05/2004,45,2290,1
23466,7/05/2004,91,8397,1
23467,7/05/2004,84,6049,1
23468,4/05/2004,11,9078,2
23469,4/05/2004,24,482,2
23470,4/05/2004,98,9844,1
23471,4/05/2004,64,6128,3
23472,31/05/2004,41,5653,1
23473,31/05/2004,64,2845,3
23474,31/05/2004,53,5774,3
23475,31/05/2004,36,7834,2
23476,31/05/2004,53,9156,1
23477,31/05/2004,51,7344,3
23478,31/05/2004,21,1486,2
23479,31/05/2004,22,6,1
23480,31/05/2004,4,718,1
23481,21/05/2004,64,3453,2
23482,21/05/2004,73,8219,3
23483,21/05/2004,52,4507,3
23484,21/05/2004,51,9509,1
23485,21/05/2004,48,7376,2
23486,21/05/2004,23,3232,1
23487,21/05/2004,5,4761,3
23488,27/05/2004,36,2717,1
23489,27/05/2004,51,5362,2
23490,27/05/2004,20,5032,2
23491,27/05/2004,82,6964,2
23492,27/05/2004,22,6589,2
23493,27/05/2004,16,5545,1
23494,27/05/2004,73,587,3
23495,27/05/2004,12,7929,3
23496,27/05/2004,36,5326,2
23497,27/05/2004,81,3247,3
23498,27/05/2004,56,4392,3
23499,27/05/2004,61,7562,1
23500,27/05/2004,95,602,1
23501,27/05/2004,25,856,1
23502,27/05/2004,15,3497,2
23503,27/05/2004,93,7521,3
23504,5/05/2004,93,8019,3
23505,5/05/2004,23,511,3
23506,5/05/2004,85,8820,3
23507,5/05/2004,13,7410,3
23508,5/05/2004,94,875,2
23509,5/05/2004,57,5482,2
23510,5/05/2004,87,8378,3
23511,5/05/2004,99,4757,1
23512,21/05/2004,57,4175,3
23513,21/05/2004,17,655,3
23514,21/05/2004,74,2889,3
23515,21/05/2004,1,6201,2
23516,21/05/2004,85,2659,1
23517,21/05/2004,3,2648,1
23518,21/05/2004,91,302,1
23519,29/05/2004,75,6518,1
23520,29/05/2004,39,897,1
23521,29/05/2004,44,8673,3
23522,29/05/2004,53,729,2
23523,29/05/2004,78,2044,3
23524,29/05/2004,84,5747,3
23525,29/05/2004,56,4801,3
23526,15/05/2004,37,3631,2
23527,15/05/2004,8,1891,2
23528,15/05/2004,55,4272,2
23529,15/05/2004,36,6967,2
23530,15/05/2004,57,7696,2
23531,15/05/2004,43,3695,3
23532,15/05/2004,97,2939,1
23533,6/05/2004,9,3110,1
23534,12/05/2004,41,3013,2
23535,12/05/2004,19,9535,3
23536,12/05/2004,4,661,3
23537,12/05/2004,73,4959,2
23538,12/05/2004,80,921,3
23539,12/05/2004,63,581,2
23540,12/05/2004,17,1387,3
23541,12/05/2004,16,9766,3
23542,12/05/2004,51,3794,2
23543,26/05/2004,12,568,2
23544,2/05/2004,73,8831,3
23545,2/05/2004,91,4063,1
23546,2/05/2004,54,4433,2
23547,2/05/2004,50,9384,2
23548,2/05/2004,78,725,2
23549,30/05/2004,11,6837,1
23550,30/05/2004,27,7511,2
23551,30/05/2004,79,1662,1
23552,30/05/2004,40,63,1
23553,30/05/2004,33,8037,2
23554,30/05/2004,34,180,3
23555,30/05/2004,24,9620,1
23556,30/05/2004,30,2280,3
23557,30/05/2004,27,5210,1
23558,24/05/2004,94,2869,1
23559,24/05/2004,66,7197,2
23560,21/05/2004,35,6544,1
23561,21/05/2004,96,449,2
23562,21/05/2004,57,8677,1
23563,21/05/2004,87,5359,3
23564,21/05/2004,61,2148,2
23565,21/05/2004,28,2474,1
23566,21/05/2004,75,1998,1
23567,21/05/2004,34,3089,2
23568,2/05/2004,66,7570,3
23569,2/05/2004,94,311,1
23570,2/05/2004,47,676,3
23571,2/05/2004,90,4030,3
23572,2/05/2004,4,4088,3
23573,2/05/2004,53,5224,1
23574,2/05/2004,71,1340,2
23575,2/05/2004,92,4686,1
23576,25/05/2004,21,3438,1
23577,25/05/2004,63,2259,2
23578,25/05/2004,56,3322,2
23579,25/05/2004,9,9713,2
23580,25/05/2004,73,3645,2
