id_producto,Nombre,Precio,id_marca
5164,Tablets Modelo 662,1540.57,1
5165,Routers Modelo 846,705.08,7
5166,Mouses Modelo 237,358.91,6
5167,Laptops Modelo 930,1027.09,13
5168,Mouses Modelo 941,514.11,6
5169,Smartphones Modelo 997,2194.1,3
5170,Smartphones Modelo 901,2804.01,2
5171,Routers Modelo 221,1059.97,2
5172,Auriculares Modelo 136,725.17,8
5173,Camara Modelo 772,1474.05,8
5174,Monitores Modelo 765,2430.3,5
5175,Monitores Modelo 831,1588.39,6
5176,Routers Modelo 192,398.18,4
5177,Auriculares Modelo 173,1225.25,14
5178,Monitores Modelo 992,2598.41,5
5179,Monitores Modelo 188,1768.16,1
5180,Teclados Modelo 207,1800.59,12
5181,Routers Modelo 716,1028.19,5
5182,Mouses Modelo 755,2786.9,2
5183,Impresoras Modelo 921,2699.3,15
5184,Camara Modelo 588,2087.05,15
5185,Smartphones Modelo 363,880.2,7
5186,Camara Modelo 675,52.7,5
5187,Impresoras Modelo 640,165.06,8
5188,Monitores Modelo 433,1654.79,6
5189,Tablets Modelo 910,958.28,13
5190,Routers Modelo 186,2475.01,7
5191,Smartphones Modelo 778,1673.17,3
5192,Smartphones Modelo 722,2567.98,11
5193,Camara Modelo 212,2906.12,4
5194,Routers Modelo 418,978.52,11
5195,Teclados Modelo 734,329.41,9
5196,Camara Modelo 123,1590.12,9
5197,Mouses Modelo 252,2522.93,2
5198,Impresoras Modelo 869,2679.75,4
5199,Smartphones Modelo 769,784.97,16
5200,Camara Modelo 286,2490.95,9
5201,Mouses Modelo 837,2664.35,5
5202,Laptops Modelo 366,849.15,14
5203,Mouses Modelo 121,1548.16,2
5204,Laptops Modelo 828,2506,12
5205,Laptops Modelo 705,1467.23,5
5206,Teclados Modelo 693,2902.78,1
5207,Auriculares Modelo 437,2549.22,3
5208,Teclados Modelo 526,837.38,10
5209,Routers Modelo 148,2619.66,3
5210,Monitores Modelo 133,2509.13,5
5211,Auriculares Modelo 512,1939.06,7
5212,Smartphones Modelo 702,2531.13,4
5213,Tablets Modelo 726,1188.57,7
5214,Teclados Modelo 423,1090.09,3
5215,Laptops Modelo 169,782.29,7
5216,Camara Modelo 257,355.32,12
5217,Tablets Modelo 666,403.53,3
5218,Teclados Modelo 368,1496.71,13
5219,Laptops Modelo 657,1178.26,5
5220,Teclados Modelo 789,1001.91,1
5221,Impresoras Modelo 866,1738,8
5222,Teclados Modelo 442,2040.23,12
5223,Smartphones Modelo 116,2484.73,9
5224,Tablets Modelo 847,1494.4,1
5225,Mouses Modelo 504,1586.86,16
5226,Mouses Modelo 735,350.38,2
5227,Routers Modelo 992,1813.46,2
5228,Mouses Modelo 333,1309.56,3
5229,Smartphones Modelo 507,2892.46,6
5230,Mouses Modelo 615,1594.13,16
5231,Laptops Modelo 990,535.79,5
5232,Laptops Modelo 512,1737.74,10
5233,Auriculares Modelo 972,1734.34,4
5234,Tablets Modelo 735,1649.92,9
5235,Routers Modelo 286,1266.76,9
5236,Impresoras Modelo 985,1969.83,1
5237,Teclados Modelo 725,2310.62,15
5238,Laptops Modelo 684,1757.08,12
5239,Teclados Modelo 400,2370.65,14
5240,Laptops Modelo 715,1848.84,12
5241,Auriculares Modelo 416,1954.45,10
5242,Auriculares Modelo 658,524.08,7
5243,Camara Modelo 169,433.02,15
5244,Teclados Modelo 359,1221.1,13
5245,Teclados Modelo 176,2710.52,6
5246,Camara Modelo 707,2223.31,6
5247,Mouses Modelo 428,2870.44,14
5248,Mouses Modelo 972,111.44,16
5249,Impresoras Modelo 811,2102.35,15
5250,Teclados Modelo 280,907.09,10
5251,Tablets Modelo 106,1533.24,2
5252,Tablets Modelo 986,1932.06,2
5253,Mouses Modelo 850,2947.37,15
5254,Auriculares Modelo 374,1771.88,8
5255,Smartphones Modelo 707,2645.07,5
5256,Auriculares Modelo 354,1225.87,4
5257,Routers Modelo 936,2920.36,10
5258,Tablets Modelo 239,387.66,4
5259,Tablets Modelo 273,1367.86,10
5260,Monitores Modelo 706,1352.29,12
5261,Routers Modelo 673,2808.91,3
5262,Routers Modelo 784,1335.64,1
5263,Laptops Modelo 750,2007.84,12
5264,Tablets Modelo 433,2384.07,15
5265,Teclados Modelo 964,359.55,11
5266,Smartphones Modelo 669,225.65,13
5267,Tablets Modelo 514,786.27,2
5268,Auriculares Modelo 142,2585.79,5
5269,Impresoras Modelo 325,1451.24,12
5270,Mouses Modelo 969,74.02,15
5271,Auriculares Modelo 146,472.37,3
5272,Smartphones Modelo 984,665.93,3
5273,Camara Modelo 250,1603.86,7
5274,Smartphones Modelo 827,429.54,5
5275,Auriculares Modelo 594,2079.39,8
5276,Camara Modelo 945,588.11,13
5277,Auriculares Modelo 922,2144.25,12
5278,Camara Modelo 682,662.89,10
5279,Laptops Modelo 148,2459.82,10
5280,Auriculares Modelo 244,226.42,7
5281,Mouses Modelo 272,2766.61,3
5282,Laptops Modelo 383,1035.34,2
5283,Teclados Modelo 477,519.93,7
5284,Teclados Modelo 689,2539.33,1
5285,Camara Modelo 362,2185.51,5
5286,Auriculares Modelo 835,699.5,5
5287,Laptops Modelo 758,991.33,2
5288,Camara Modelo 106,1473.14,8
5289,Impresoras Modelo 356,486.55,7
5290,Laptops Modelo 183,2575.69,1
5291,Auriculares Modelo 367,2534.81,10
5292,Laptops Modelo 811,2571.78,12
5293,Monitores Modelo 159,1883.85,7
5294,Impresoras Modelo 943,899.79,6
5295,Tablets Modelo 832,2374.46,4
5296,Laptops Modelo 848,2277.63,3
5297,Auriculares Modelo 440,110.55,14
5298,Monitores Modelo 341,2450.13,5
5299,Laptops Modelo 469,1064.43,5
5300,Teclados Modelo 916,2940.94,10
5301,Smartphones Modelo 603,2948.36,15
5302,Camara Modelo 582,2127.56,8
5303,Routers Modelo 503,1997.67,8
5304,Routers Modelo 456,1679.69,4
5305,Mouses Modelo 198,1245.05,8
5306,Mouses Modelo 661,2163.88,14
5307,Smartphones Modelo 831,2105.36,11
5308,Impresoras Modelo 524,610.81,16
5309,Auriculares Modelo 349,353.56,1
5310,Laptops Modelo 635,1277.17,7
5311,Tablets Modelo 599,1705.99,9
5312,Camara Modelo 829,784.32,2
5313,Auriculares Modelo 189,189.39,14
5314,Laptops Modelo 906,401.5,9
5315,Laptops Modelo 210,2558.57,5
5316,Camara Modelo 930,217.03,11
5317,Auriculares Modelo 787,1351.15,9
5318,Auriculares Modelo 521,1751.92,11
5319,Monitores Modelo 712,1669.61,2
5320,Teclados Modelo 952,2595.72,8
5321,Smartphones Modelo 515,984.18,3
5322,Routers Modelo 195,468.25,12
5323,Impresoras Modelo 614,1657.27,9
5324,Impresoras Modelo 752,2456.36,16
5325,Auriculares Modelo 627,88.16,9
5326,Mouses Modelo 680,579.3,15
5327,Mouses Modelo 155,2106.99,2
5328,Smartphones Modelo 933,660.33,12
5329,Teclados Modelo 467,1691.53,7
5330,Tablets Modelo 751,967.57,7
5331,Monitores Modelo 664,2196.14,3
5332,Laptops Modelo 379,197.85,14
5333,Routers Modelo 449,1195.06,11
5334,Laptops Modelo 517,1964.78,2
5335,Teclados Modelo 686,2635.17,5
5336,Laptops Modelo 280,546.84,12
5337,Teclados Modelo 718,1124.03,7
5338,Camara Modelo 381,629.44,13
5339,Laptops Modelo 581,2006.09,7
5340,Laptops Modelo 808,1183.61,1
5341,Impresoras Modelo 479,1869.57,3
5342,Tablets Modelo 270,943.85,11
5343,Impresoras Modelo 140,2978.45,2
5344,Routers Modelo 893,982.08,10
5345,Smartphones Modelo 317,2620.14,9
5346,Mouses Modelo 965,2913.42,10
5347,Tablets Modelo 394,622.81,1
5348,Camara Modelo 764,389.67,15
5349,Impresoras Modelo 917,2970.53,7
5350,Smartphones Modelo 316,671.8,5
5351,Laptops Modelo 502,939.98,13
5352,Monitores Modelo 153,2679.34,16
5353,Laptops Modelo 339,2487.92,11
5354,Camara Modelo 464,939.64,14
5355,Tablets Modelo 681,2051.59,8
5356,Monitores Modelo 997,1601.4,16
5357,Laptops Modelo 265,2746.36,16
5358,Impresoras Modelo 996,2566.73,14
5359,Impresoras Modelo 934,1032.34,4
5360,Routers Modelo 513,2859.1,6
5361,Routers Modelo 167,193.04,2
5362,Laptops Modelo 585,1328.35,4
5363,Laptops Modelo 275,1629.65,15
5364,Routers Modelo 720,2616.28,7
5365,Monitores Modelo 852,669.4,15
5366,Laptops Modelo 489,528.43,7
5367,Teclados Modelo 119,301.66,14
5368,Laptops Modelo 341,639.1,3
5369,Teclados Modelo 256,1596.94,11
5370,Auriculares Modelo 682,469.24,5
5371,Laptops Modelo 957,2740.04,12
5372,Smartphones Modelo 250,2885.88,16
5373,Teclados Modelo 675,916.44,9
5374,Monitores Modelo 575,404.82,14
5375,Smartphones Modelo 485,138.77,9
5376,Impresoras Modelo 184,2577.81,7
5377,Tablets Modelo 335,510.91,4
5378,Smartphones Modelo 565,1748.17,9
5379,Tablets Modelo 156,1385.62,2
5380,Impresoras Modelo 667,1683.13,6
5381,Teclados Modelo 785,1647.31,15
5382,Monitores Modelo 651,2026.75,14
5383,Teclados Modelo 757,2567.67,3
5384,Routers Modelo 786,1465.06,2
5385,Teclados Modelo 364,2630.46,13
5386,Routers Modelo 409,183.16,13
5387,Camara Modelo 696,448.08,2
5388,Tablets Modelo 922,1510.14,13
5389,Laptops Modelo 123,129.83,15
5390,Smartphones Modelo 935,1613.07,15
5391,Auriculares Modelo 704,1253.66,15
5392,Auriculares Modelo 449,1896.41,5
5393,Impresoras Modelo 170,1428.71,7
5394,Camara Modelo 495,2337.24,15
5395,Smartphones Modelo 986,1426.58,1
5396,Routers Modelo 884,890.51,1
5397,Smartphones Modelo 647,2018.93,6
5398,Camara Modelo 601,1033.02,8
5399,Mouses Modelo 219,137.08,5
5400,Smartphones Modelo 563,1999.04,4
5401,Impresoras Modelo 169,319.32,7
5402,Impresoras Modelo 610,2365.79,15
5403,Routers Modelo 827,2490.43,14
5404,Mouses Modelo 190,2622.58,12
5405,Laptops Modelo 484,2154.95,5
5406,Impresoras Modelo 306,221.52,4
5407,Mouses Modelo 931,1002.46,3
5408,Teclados Modelo 388,953,15
5409,Monitores Modelo 877,378.09,13
5410,Monitores Modelo 196,1657.92,5
5411,Camara Modelo 878,2646.04,14
5412,Monitores Modelo 558,1248.37,15
5413,Camara Modelo 209,1096.47,2
5414,Mouses Modelo 232,2472.66,2
5415,Impresoras Modelo 317,1339.66,6
5416,Camara Modelo 521,2636.84,10
5417,Monitores Modelo 876,222.7,14
5418,Auriculares Modelo 359,530.63,4
5419,Smartphones Modelo 732,685.29,9
5420,Monitores Modelo 852,2491.11,12
5421,Laptops Modelo 534,549.23,16
5422,Tablets Modelo 325,2899.85,7
5423,Mouses Modelo 795,1970.13,12
5424,Routers Modelo 306,1255.95,1
5425,Mouses Modelo 809,1577.7,12
5426,Smartphones Modelo 648,1630.31,3
5427,Teclados Modelo 888,2955.93,2
5428,Routers Modelo 186,2156.33,14
5429,Smartphones Modelo 400,1210.91,4
5430,Mouses Modelo 406,1170.68,3
5431,Camara Modelo 810,167.81,1
5432,Routers Modelo 530,1528.58,12
5433,Mouses Modelo 450,1095.49,5
5434,Laptops Modelo 586,363.76,9
5435,Teclados Modelo 511,1611.02,16
5436,Camara Modelo 283,890.31,16
5437,Impresoras Modelo 632,337.05,4
5438,Auriculares Modelo 223,2924.39,2
5439,Auriculares Modelo 681,2209.74,9
5440,Auriculares Modelo 955,119.71,13
5441,Impresoras Modelo 390,209.97,8
5442,Camara Modelo 542,1886.33,15
5443,Smartphones Modelo 729,1618.86,11
5444,Laptops Modelo 890,2155.42,3
5445,Camara Modelo 378,818.97,8
5446,Impresoras Modelo 608,2910.62,6
5447,Teclados Modelo 605,1013.43,11
5448,Laptops Modelo 479,2251.52,9
5449,Smartphones Modelo 491,1146.47,2
5450,Impresoras Modelo 402,921.53,12
5451,Teclados Modelo 831,581.34,15
5452,Laptops Modelo 662,1270.02,8
5453,Teclados Modelo 442,625.64,16
5454,Mouses Modelo 521,740.15,16
5455,Camara Modelo 126,1375.66,1
5456,Routers Modelo 699,1264.19,8
5457,Smartphones Modelo 998,1095.63,2
5458,Teclados Modelo 541,1326.82,5
5459,Tablets Modelo 335,499.07,14
5460,Laptops Modelo 586,711.8,1
5461,Teclados Modelo 121,474.64,5
5462,Tablets Modelo 980,2558.82,8
5463,Impresoras Modelo 981,2094.27,2
5464,Teclados Modelo 394,1328.84,11
5465,Smartphones Modelo 325,381.86,9
5466,Tablets Modelo 180,1866.57,5
5467,Impresoras Modelo 399,2629.5,15
5468,Camara Modelo 469,2821.13,7
5469,Impresoras Modelo 799,1005.23,11
5470,Teclados Modelo 616,2579.03,14
5471,Camara Modelo 354,1582.91,13
5472,Laptops Modelo 952,1403.24,16
5473,Impresoras Modelo 403,686.3,13
5474,Teclados Modelo 815,1573.03,14
5475,Camara Modelo 883,1868.94,13
5476,Mouses Modelo 806,241.97,3
5477,Tablets Modelo 928,766.31,1
5478,Smartphones Modelo 935,1299.83,12
5479,Monitores Modelo 230,575.37,1
5480,Smartphones Modelo 979,2591.56,9
5481,Camara Modelo 156,670.29,9
5482,Teclados Modelo 621,962.66,13
5483,Monitores Modelo 472,1930.53,11
5484,Routers Modelo 535,2919.44,8
5485,Laptops Modelo 420,2565.4,15
5486,Impresoras Modelo 882,2139.08,5
5487,Laptops Modelo 991,143.3,11
5488,Tablets Modelo 624,1062.41,12
5489,Smartphones Modelo 550,121.12,11
5490,Impresoras Modelo 882,1604.67,13
5491,Smartphones Modelo 662,2641.25,9
5492,Camara Modelo 950,1883.36,9
5493,Impresoras Modelo 365,572.64,12
5494,Tablets Modelo 365,741.46,8
5495,Mouses Modelo 944,2644.4,3
5496,Auriculares Modelo 255,2227.67,9
5497,Camara Modelo 865,1952.31,3
5498,Teclados Modelo 576,2958.09,10
5499,Tablets Modelo 830,934.73,13
5500,Mouses Modelo 165,1791.04,11
5501,Mouses Modelo 406,731.16,6
5502,Routers Modelo 117,2410.28,15
5503,Auriculares Modelo 688,2720.14,12
5504,Routers Modelo 635,101.46,3
5505,Mouses Modelo 369,2666.9,5
5506,Laptops Modelo 952,1428.57,13
5507,Teclados Modelo 183,2574.16,8
5508,Smartphones Modelo 390,1228.55,9
5509,Impresoras Modelo 332,1158.36,14
5510,Monitores Modelo 483,1204.81,13
5511,Auriculares Modelo 203,1598.71,9
5512,Laptops Modelo 118,1597.15,2
5513,Mouses Modelo 884,2704.61,8
5514,Teclados Modelo 238,1178.72,4
5515,Teclados Modelo 254,1163.19,15
5516,Laptops Modelo 763,2683.82,16
5517,Mouses Modelo 152,877.75,3
5518,Teclados Modelo 489,1579.18,8
5519,Tablets Modelo 621,1786.85,15
5520,Camara Modelo 228,2004.66,8
5521,Camara Modelo 672,348.5,2
5522,Auriculares Modelo 116,2844.35,12
5523,Teclados Modelo 391,478.12,7
5524,Teclados Modelo 371,1043.21,15
5525,Tablets Modelo 275,2700.43,1
5526,Impresoras Modelo 984,1453.9,7
5527,Teclados Modelo 147,2343.77,8
5528,Laptops Modelo 230,1016.22,1
5529,Monitores Modelo 650,1042.6,1
5530,Impresoras Modelo 816,2217.84,12
5531,Tablets Modelo 400,1025.39,8
5532,Smartphones Modelo 206,1044.29,4
5533,Laptops Modelo 403,1547.42,11
5534,Monitores Modelo 362,1119.05,14
5535,Tablets Modelo 356,2892.74,4
5536,Teclados Modelo 890,1607.55,14
5537,Routers Modelo 386,2650.28,3
5538,Laptops Modelo 156,2203.66,4
5539,Smartphones Modelo 183,2633.15,9
5540,Impresoras Modelo 431,120.05,4
5541,Smartphones Modelo 881,177.48,3
5542,Smartphones Modelo 264,298.44,9
5543,Monitores Modelo 921,627.08,2
5544,Smartphones Modelo 406,2290.4,8
5545,Camara Modelo 539,490.97,4
5546,Mouses Modelo 446,955.23,10
5547,Mouses Modelo 226,100.36,13
5548,Tablets Modelo 898,1851,2
5549,Tablets Modelo 149,1354.89,8
5550,Impresoras Modelo 118,166.5,5
5551,Auriculares Modelo 635,844.72,1
5552,Monitores Modelo 682,2861.68,7
5553,Teclados Modelo 383,1913.84,12
5554,Camara Modelo 918,1892.89,2
5555,Teclados Modelo 321,1115.54,2
5556,Smartphones Modelo 984,1360.47,15
5557,Impresoras Modelo 270,136.32,6
5558,Camara Modelo 761,1233.89,8
5559,Teclados Modelo 783,1303.64,1
5560,Routers Modelo 368,1279.35,16
5561,Smartphones Modelo 263,972.49,5
5562,Monitores Modelo 249,1908.29,10
5563,Smartphones Modelo 247,768.77,15
5564,Tablets Modelo 787,820.29,15
5565,Routers Modelo 848,1376.66,5
5566,Teclados Modelo 183,1135.98,15
5567,Teclados Modelo 694,295.66,6
5568,Mouses Modelo 308,1774.23,5
5569,Monitores Modelo 917,1803.31,3
5570,Camara Modelo 708,513.87,10
5571,Camara Modelo 473,2233.14,9
5572,Tablets Modelo 550,2607.44,9
5573,Teclados Modelo 794,2824.74,15
5574,Tablets Modelo 469,1426.98,3
5575,Monitores Modelo 884,1771.62,16
5576,Routers Modelo 387,627.26,11
5577,Monitores Modelo 367,1404.82,10
5578,Smartphones Modelo 100,1274.1,10
5579,Impresoras Modelo 614,1870.47,8
5580,Monitores Modelo 906,260.33,13
5581,Laptops Modelo 246,1695.01,7
5582,Auriculares Modelo 951,2544.42,9
5583,Camara Modelo 901,1101.26,10
5584,Impresoras Modelo 965,245.24,12
5585,Mouses Modelo 223,703.57,9
5586,Routers Modelo 291,2071.21,4
5587,Camara Modelo 920,2026.15,14
5588,Smartphones Modelo 708,1614.43,16
5589,Impresoras Modelo 365,640.68,6
5590,Teclados Modelo 771,2746.22,13
5591,Impresoras Modelo 865,613.49,5
5592,Routers Modelo 483,1862.99,16
5593,Tablets Modelo 527,2858.85,3
5594,Mouses Modelo 250,108.73,7
5595,Smartphones Modelo 104,1440.93,8
5596,Laptops Modelo 706,73.79,2
5597,Laptops Modelo 837,142.19,16
5598,Teclados Modelo 401,1716.34,8
5599,Routers Modelo 360,2352.97,11
5600,Routers Modelo 284,2675.59,4
5601,Teclados Modelo 887,616.58,8
5602,Routers Modelo 401,2665.51,1
5603,Mouses Modelo 725,1544.74,5
5604,Routers Modelo 340,547.36,10
5605,Laptops Modelo 558,1851.22,5
5606,Camara Modelo 479,1306.29,15
5607,Routers Modelo 249,285.54,7
5608,Mouses Modelo 365,1716.1,15
5609,Laptops Modelo 814,1881.65,15
5610,Monitores Modelo 668,2521.71,8
5611,Routers Modelo 141,1162.29,14
5612,Mouses Modelo 399,53.17,1
5613,Impresoras Modelo 316,1818.03,8
5614,Laptops Modelo 671,2987.52,14
5615,Tablets Modelo 669,2033.53,16
5616,Auriculares Modelo 126,2468.58,2
5617,Auriculares Modelo 859,1804.15,12
5618,Tablets Modelo 856,2257.96,14
5619,Monitores Modelo 716,71.06,3
5620,Smartphones Modelo 510,2196.82,1
5621,Tablets Modelo 428,1754.44,2
5622,Routers Modelo 910,2641.32,11
5623,Monitores Modelo 782,2508.15,1
5624,Smartphones Modelo 894,1181.68,8
5625,Routers Modelo 858,1222.79,10
5626,Teclados Modelo 431,2124.07,3
5627,Routers Modelo 336,1957.84,7
5628,Smartphones Modelo 921,2491.39,1
5629,Monitores Modelo 721,775.94,8
5630,Camara Modelo 626,567.98,10
5631,Camara Modelo 928,777.7,1
5632,Monitores Modelo 202,1510.03,13
5633,Impresoras Modelo 944,1437.33,6
5634,Smartphones Modelo 987,1053.33,6
5635,Teclados Modelo 555,2716.61,2
5636,Laptops Modelo 773,1057.32,4
5637,Auriculares Modelo 418,2938.5,3
5638,Mouses Modelo 853,2258.96,8
5639,Smartphones Modelo 444,2031.64,5
5640,Smartphones Modelo 761,2102.83,8
5641,Auriculares Modelo 947,230.28,14
5642,Monitores Modelo 677,2831.82,4
5643,Mouses Modelo 839,115.45,8
5644,Routers Modelo 368,1061.83,1
5645,Routers Modelo 692,1440.23,11
5646,Monitores Modelo 423,926.65,13
5647,Mouses Modelo 570,534.89,1
5648,Auriculares Modelo 514,1935.39,12
5649,Monitores Modelo 440,128.16,5
5650,Monitores Modelo 333,305.47,13
5651,Teclados Modelo 553,2661.23,7
5652,Mouses Modelo 551,1800.93,8
5653,Laptops Modelo 938,1645.76,5
5654,Tablets Modelo 775,291.96,13
5655,Camara Modelo 452,420.14,6
5656,Monitores Modelo 961,1213.37,1
5657,Laptops Modelo 226,122.79,16
5658,Routers Modelo 468,1447.05,9
5659,Camara Modelo 426,251.56,7
5660,Mouses Modelo 793,704.7,2
5661,Impresoras Modelo 126,2015.15,3
5662,Impresoras Modelo 559,365.5,11
5663,Routers Modelo 425,1649.31,5
5664,Teclados Modelo 136,631.45,9
5665,Teclados Modelo 147,450.99,15
5666,Impresoras Modelo 840,2083.92,12
5667,Routers Modelo 967,2539.91,16
5668,Monitores Modelo 776,1673.65,9
5669,Smartphones Modelo 695,835.64,6
5670,Smartphones Modelo 952,1779.79,3
5671,Impresoras Modelo 608,2002.6,3
5672,Impresoras Modelo 280,315.44,3
5673,Routers Modelo 817,148.77,5
5674,Smartphones Modelo 846,1232.15,1
5675,Auriculares Modelo 883,1862.05,15
5676,Monitores Modelo 975,520.91,12
5677,Impresoras Modelo 961,1387.91,3
5678,Teclados Modelo 996,50.21,10
5679,Laptops Modelo 914,534.16,10
5680,Impresoras Modelo 741,153.53,2
5681,Mouses Modelo 377,2576.97,6
5682,Mouses Modelo 808,2532.85,14
5683,Tablets Modelo 143,2263.34,5
5684,Camara Modelo 469,63.06,15
5685,Tablets Modelo 518,1487.49,13
5686,Laptops Modelo 750,630.32,14
5687,Camara Modelo 806,262.21,6
5688,Routers Modelo 883,331.67,11
5689,Smartphones Modelo 433,2982.16,3
5690,Monitores Modelo 333,375.01,15
5691,Impresoras Modelo 590,2088.14,8
5692,Impresoras Modelo 677,664.76,5
5693,Auriculares Modelo 380,2148.98,10
5694,Impresoras Modelo 622,164.62,8
5695,Routers Modelo 885,2337.03,4
5696,Tablets Modelo 474,991.86,8
5697,Auriculares Modelo 819,1355.88,5
5698,Routers Modelo 747,1077.73,8
5699,Impresoras Modelo 324,1215.91,1
5700,Tablets Modelo 470,1627.53,6
5701,Impresoras Modelo 424,2468.83,14
5702,Laptops Modelo 378,1199.39,4
5703,Monitores Modelo 389,2684.64,8
5704,Teclados Modelo 730,443.97,10
5705,Impresoras Modelo 359,1867.49,13
5706,Auriculares Modelo 597,1340.25,8
5707,Tablets Modelo 387,1457.15,2
5708,Camara Modelo 166,970.92,11
5709,Laptops Modelo 206,1060.27,13
5710,Mouses Modelo 903,2682.12,15
5711,Routers Modelo 187,2297.98,6
5712,Mouses Modelo 289,821.52,13
5713,Impresoras Modelo 856,659.73,10
5714,Mouses Modelo 627,2562.76,7
5715,Impresoras Modelo 879,2822.48,3
5716,Tablets Modelo 925,2087.55,13
5717,Auriculares Modelo 853,2402.5,14
5718,Camara Modelo 847,520.99,8
5719,Impresoras Modelo 401,564.39,11
5720,Auriculares Modelo 861,2390.25,14
5721,Auriculares Modelo 838,2034.92,10
5722,Teclados Modelo 556,924.56,11
5723,Teclados Modelo 411,1071.59,13
5724,Mouses Modelo 674,1661.05,11
5725,Monitores Modelo 466,1809.75,13
5726,Tablets Modelo 752,1862.56,2
5727,Tablets Modelo 485,1973.64,15
5728,Laptops Modelo 510,1061.01,10
5729,Tablets Modelo 140,652.9,12
5730,Tablets Modelo 341,511.76,1
5731,Tablets Modelo 705,2027.28,10
5732,Smartphones Modelo 168,1898.9,5
5733,Auriculares Modelo 478,2913.16,14
5734,Impresoras Modelo 474,873.11,7
5735,Camara Modelo 644,1529.93,8
5736,Mouses Modelo 739,276.36,2
5737,Impresoras Modelo 499,2687.05,3
5738,Mouses Modelo 282,465.89,1
5739,Impresoras Modelo 452,203.1,9
5740,Laptops Modelo 273,2094.45,5
5741,Impresoras Modelo 296,1492.35,16
5742,Tablets Modelo 297,1463.5,4
5743,Laptops Modelo 276,2627.33,11
5744,Teclados Modelo 730,650.56,4
5745,Teclados Modelo 575,1581.2,2
5746,Monitores Modelo 466,2881.67,16
5747,Camara Modelo 318,2113.27,3
5748,Laptops Modelo 566,1776.56,6
5749,Auriculares Modelo 127,2499.55,13
5750,Impresoras Modelo 279,2503.83,5
5751,Mouses Modelo 394,1939.03,4
5752,Laptops Modelo 289,1840.72,12
5753,Impresoras Modelo 541,1905.62,8
5754,Laptops Modelo 707,2779.78,11
5755,Camara Modelo 530,399.46,5
5756,Auriculares Modelo 656,351.35,14
5757,Tablets Modelo 738,2638.66,2
5758,Monitores Modelo 505,1446.23,4
5759,Camara Modelo 293,2801.82,5
5760,Mouses Modelo 685,2898.03,8
5761,Tablets Modelo 979,135.14,11
5762,Auriculares Modelo 323,805.22,6
5763,Monitores Modelo 632,2356.8,7
5764,Camara Modelo 437,1929.42,16
5765,Camara Modelo 813,1258.28,11
5766,Teclados Modelo 773,319.33,2
5767,Teclados Modelo 970,60.06,8
5768,Teclados Modelo 226,2310.62,12
5769,Tablets Modelo 975,913.75,4
5770,Camara Modelo 534,2533.48,9
5771,Smartphones Modelo 408,1474.07,15
5772,Tablets Modelo 757,2319.18,3
5773,Laptops Modelo 897,1321.45,9
5774,Tablets Modelo 647,2440.1,6
5775,Auriculares Modelo 179,1219.52,15
5776,Smartphones Modelo 634,2825.32,10
5777,Routers Modelo 978,698.83,1
5778,Laptops Modelo 750,1659.56,12
5779,Monitores Modelo 519,79.84,15
5780,Auriculares Modelo 911,844.58,4
5781,Camara Modelo 566,2695.81,14
5782,Mouses Modelo 667,1696.38,16
5783,Teclados Modelo 278,234.54,9
5784,Monitores Modelo 509,2287.98,5
5785,Tablets Modelo 674,1952.59,13
5786,Impresoras Modelo 620,1287.74,1
5787,Smartphones Modelo 425,962.19,10
5788,Auriculares Modelo 530,1971.51,2
5789,Tablets Modelo 933,2533.31,3
5790,Smartphones Modelo 896,514.6,4
5791,Tablets Modelo 495,430.81,14
5792,Monitores Modelo 984,2022.52,2
5793,Auriculares Modelo 268,2232.97,8
5794,Mouses Modelo 826,1029.21,12
5795,Teclados Modelo 625,836.42,12
5796,Tablets Modelo 497,2192.94,7
5797,Auriculares Modelo 458,1694.1,3
5798,Smartphones Modelo 765,606.51,2
5799,Tablets Modelo 694,1194.86,2
5800,Monitores Modelo 445,1309.2,2
5801,Tablets Modelo 720,1691.16,15
5802,Smartphones Modelo 917,2609.54,1
5803,Monitores Modelo 670,913.36,5
5804,Routers Modelo 757,2743.86,15
5805,Routers Modelo 917,2087.6,9
5806,Monitores Modelo 313,2321.49,10
5807,Teclados Modelo 271,313.13,6
5808,Impresoras Modelo 743,1137.62,1
5809,Camara Modelo 199,2557.43,9
5810,Teclados Modelo 325,2192.77,16
5811,Laptops Modelo 710,1179.26,6
5812,Teclados Modelo 983,1091.3,4
5813,Laptops Modelo 866,454.42,7
5814,Camara Modelo 426,1150.09,2
5815,Tablets Modelo 722,2114.21,4
5816,Teclados Modelo 805,1865.18,7
5817,Tablets Modelo 751,146.27,4
5818,Teclados Modelo 170,778.6,8
5819,Routers Modelo 516,1934.23,4
5820,Mouses Modelo 879,2437.84,12
5821,Impresoras Modelo 385,1867.66,1
5822,Routers Modelo 870,1493.85,9
5823,Laptops Modelo 308,1519.67,6
5824,Teclados Modelo 399,2326.14,13
5825,Teclados Modelo 756,1444.65,15
5826,Impresoras Modelo 572,2948.46,5
5827,Mouses Modelo 639,1159.02,3
5828,Smartphones Modelo 180,1513.49,12
5829,Mouses Modelo 844,951.06,13
5830,Camara Modelo 613,2772.63,16
5831,Teclados Modelo 332,118.68,3
5832,Camara Modelo 309,1796.72,3
5833,Routers Modelo 131,936.52,3
5834,Camara Modelo 908,288.39,1
5835,Mouses Modelo 902,2024.1,15
5836,Tablets Modelo 152,1374.85,16
